,covers_id,amazon_id,covers_title,amazon_title,similarity_score,covers_isbn,amazon_isbn,is_match
152,Covers_6146,Amazon_15822,Oxford Dictionary of English Etymology,The Oxford Dictionary of English Etymology,0.9915563470536277,9780198611127,9780198611127,True
153,Covers_5984,Amazon_19954,Roxaboxen,Roxaboxen,1.0,9780060526337,9780060526337,True
154,Covers_4675,Amazon_8835,A Practical Handbook for the Actor,A Practical Handbook For The Actor,1.0000000000000002,9780394744124,9780394744124,True
155,Covers_6340,Amazon_15176,A Raisin in the Sun,Raisin in the Sun,1.0000000000000002,9780679755333,9780679755333,True
156,Covers_1355,Amazon_999,Where Did I Come from,Where Did I Come From?,1.0,9780818402531,9780818402531,True
157,Covers_6203,Amazon_8380,Writing the Breakout Novel,Writing the Breakout Novel,1.0000000000000002,9781582971827,9781582971827,True
158,Covers_1821,Amazon_15017,"Three Theban Plays, The",The Three Theban Plays,1.0,9780140444254,9780140444254,True
159,Covers_435,Amazon_12064,Genesis Revisited,Genesis Revisited,1.0,9780380761593,9780380761593,True
160,Covers_310,Amazon_13096,The Melancholy Death of Oyster Boy : and Other Stories,The Melancholy Death of Oyster Boy,0.9042274032036965,9780688156817,9780688156817,True
161,Covers_1580,Amazon_18239,Blue Mars,Blue Mars,1.0000000000000002,9780553573350,9780553573350,True
162,Covers_4830,Amazon_8953,Complete Yes Minister,The Complete Yes Minister,0.9905126388064489,9780563206651,9780563206651,True
163,Covers_246,Amazon_7532,Seduction in Death,Seduction in Death,1.0000000000000002,9780425181461,9780425181461,True
164,Covers_4716,Amazon_14168,The Complete Herbal Handbook for the Dog and Cat,The Complete Herbal Handbook for the Dog and Cat,1.0,9780571161157,9780571161157,True
165,Covers_6365,Amazon_16888,A Walk to Remember,A Walk to Remember,1.0000000000000002,9780446608954,9780446608954,True
166,Covers_8627,Amazon_14439,The Tracker,The Tracker,1.0,9780425101339,9780425101339,True
167,Covers_7303,Amazon_17207,Lake in the Clouds,Lake in the Clouds,1.0,9780553582796,9780553582796,True
168,Covers_1070,Amazon_1316,The Cartoon Guide to Statistics,Cartoon Guide to Statistics,0.9895941103309206,9780062731029,9780062731029,True
169,Covers_1398,Amazon_7491,Rapture in Death,Rapture in Death,1.0,9780425155189,9780425155189,True
170,Covers_2877,Amazon_8115,"Cassell's Latin Dictionary : Latin-English, English-Latin",Cassell's Standard Latin Dictionary - Latin/English - English/Latin,0.9557883064813028,9780025225800,9780025225800,True
171,Covers_2176,Amazon_11939,King Leopold's Ghost,King Leopold's Ghost,1.0,9780618001903,9780618001903,True
172,Covers_6523,Amazon_17511,Beyond the Highland Mist,Beyond The Highland Mist,1.0,9780440234807,9780440234807,True
173,Covers_2880,Amazon_3437,I Have Lived A Thousand Years: Growing Up In The Holocaust,I Have Lived A Thousand Years: Growing up in the Holocaust,1.0,9780689823954,9780689823954,True
174,Covers_3023,Amazon_17705,The Ultimate Hitchhiker's Guide to the Galaxy,The Ultimate Hitchhiker's Guide to the Galaxy,1.0000000000000002,9780345453747,9780345453747,True
175,Covers_5484,Amazon_18485,"The Art of Expressing the Human Body, Volume 4 (Bruce Lee Library)",Bruce Lee The Art of Expressing the Human Body,0.9256884097862167,9780804831291,9780804831291,True
176,Covers_7951,Amazon_18183,Starship Troopers,Starship Troopers,1.0,9780441783588,9780441783588,True
177,Covers_7577,Amazon_11768,On the Banks of Plum Creek,On the Banks of Plum Creek,1.0000000000000002,9780064400046,9780064400046,True
178,Covers_8646,Amazon_7467,The Unlikely Spy,The Unlikely Spy,1.0,9780451209306,9780451209306,True
179,Covers_2793,Amazon_19953,Montessori: A Modern Approach,Montessori A Modern Approach,1.0000000000000002,9780805209204,9780805209204,True
180,Covers_6587,Amazon_11727,Bravo Two Zero,Bravo Two Zero,1.0000000000000002,9780440218807,9780440218807,True
181,Covers_2133,Amazon_7574,Glory in Death,Glory in Death,1.0000000000000002,9780425150986,9780425150986,True
182,Covers_7674,Amazon_14356,Poppy,Poppy,1.0,9780380727698,9780380727698,True
183,Covers_7252,Amazon_16526,"Jesus I Never Knew, The",The Jesus I Never Knew,1.0,9780310219231,9780310219231,True
184,Covers_8701,Amazon_3328,The Writing Life,The Writing Life,1.0,9780060919887,9780060919887,True
185,Covers_1132,Amazon_8851,Seinlanguage,Seinlanguage,1.0,9780553569155,9780553569155,True
186,Covers_3741,Amazon_15193,The Importance of Being Earnest and Other Plays (Penguin Classics),The Importance of Being Earnest and Other Plays,0.9204662034997048,9780140436068,9780140436068,True
187,Covers_6708,Amazon_7503,Conspiracy in Death,Conspiracy in Death,1.0,9780425168134,9780425168134,True
188,Covers_6271,Amazon_7339,1st to Die: A Novel,1st to Die,0.9225847671673696,9780446610032,9780446610032,True
189,Covers_1638,Amazon_5061,Edwina the Emu,Edwina the Emu,1.0000000000000002,9780064434836,9780064434836,True
190,Covers_7542,Amazon_9138,No One Here Gets Out Alive,No One Gets out of Here Alive,0.988820355256059,9780446602280,9780446602280,True
191,Covers_5259,Amazon_11924,Landscape And Memory,Landscape and Memory,1.0000000000000002,9780679735120,9780679735120,True
192,Covers_6149,Amazon_2307,How to Make Origami Airplanes That Fly (Origami),How to Make Origami Airplanes That Fly,0.9492405859567546,9780486273525,9780486273525,True
193,Covers_1237,Amazon_16094,On Becoming a Novelist,On Becoming a Novelist,1.0,9780393320039,9780393320039,True
194,Covers_975,Amazon_7143,The Fall of Hyperion,Fall Of Hyperion,0.9877613273499443,9780553288209,9780553288209,True
195,Covers_512,Amazon_17656,The Twilight Before Christmas,The Twilight Before Christmas,1.0000000000000002,9780743476287,9780743476287,True
196,Covers_8011,Amazon_20984,Tales of a Fourth Grade Nothing,Tales of a Fourth Grade Nothing,1.0,9780425193792,9780425193792,True
197,Covers_2112,Amazon_782,"Wise Woman Herbal for the Childbearing Year (Wise Woman Herbal Series, Book 1)",Wise Woman Herbal for the Childbearing Year,0.9278079467352986,9780961462000,9780961462000,True
198,Covers_7405,Amazon_12115,Making Faces,Making Faces,1.0,9780316286855,9780316286855,True
199,Covers_739,Amazon_15024,A Doll's House,A Doll's House,1.0,9780486270623,9780486270623,True
200,Covers_291,Amazon_6973,House of Leaves,House of Leaves,1.0000000000000002,9780375703768,9780375703768,True
201,Covers_8250,Amazon_11761,The First World War,The First World War,1.0,9780375700453,9780375700453,True
202,Covers_7145,Amazon_7773,House of Cards,House of Cards,1.0,9780006176909,9780006176909,True
203,Covers_5477,Amazon_8861,Modern Coin Magic,Modern Coin Magic,1.0,9780486242583,9780486242583,True
204,Covers_4970,Amazon_5303,Design Patterns,Design Patterns,1.0000000000000002,9780201633610,9780201633610,True
205,Covers_1512,Amazon_21122,The Black Island (The Adventures of Tintin),The Adventures of Tintin: Black Island,0.991179213838628,9780316358354,9780316358354,True
206,Covers_8431,Amazon_13924,The Necronomicon,Necronomicon,0.9829700683463317,9780380751921,9780380751921,True
207,Covers_8364,Amazon_10723,"The League of Extraordinary Gentlemen, Vol. 1","The League Of Extraordinary Gentlemen, Vol. 1",1.0000000000000002,9781563898587,9781563898587,True
208,Covers_6633,Amazon_3762,Capitalism and Freedom,Capitalism and Freedom,1.0000000000000004,9780226264219,9780226264219,True
209,Covers_5225,Amazon_15296,In Praise of Shadows,In Praise of Shadows,1.0,9780918172020,9780918172020,True
210,Covers_4983,Amazon_4901,The Jolly Postman,The Jolly Postman,1.0,9780316126441,9780316126441,True
211,Covers_8794,Amazon_7477,Violets Are Blue,Violets Are Blue,1.0,9780446611213,9780446611213,True
212,Covers_3520,Amazon_16231,The Wit &amp; Wisdom of Winston Churchill,The Wit and Wisdom of Winston Churchill,0.9416469541812728,9780060925772,9780060925772,True
213,Covers_1923,Amazon_18048,High Rise,High-Rise,1.0,9780586044568,9780586044568,True
214,Covers_1002,Amazon_2970,The Unabridged Journals of Sylvia Plath,The Unabridged Journals of Sylvia Plath,1.0,9780385720250,9780385720250,True
215,Covers_8443,Amazon_15028,The Odyssey,The Odyssey,1.0,9781853260254,9781853260254,True
216,Covers_1626,Amazon_13666,Wisdom from the Four Agreements,Wisdom from the Four Agreements,1.0000000000000002,9780880889902,9780880889902,True
217,Covers_8105,Amazon_4796,The Borrowers,The Borrowers,1.0,9780152047375,9780152047375,True
218,Covers_5196,Amazon_18436,Jordan Rules,The Jordan Rules,0.9857238756119107,9780671796662,9780671796662,True
219,Covers_5456,Amazon_12516,The History of Underclothes,The History of Underclothes,1.0,9780486271248,9780486271248,True
