,amazon_id,goodreads_id,amazon_title,goodreads_title,similarity_score,amazon_isbn,goodreads_isbn,is_match
35,Amazon_3121,Goodreads_books_35540,"""Soul Surfer: A True Story of Faith, Family, and Fighting to Get Back on the Board ""","Soul Surfer: A True Story of Faith, Family, and Fighting to Get Back on the Board",0.9999999999999999,9781416503460,9781416503460,True
36,Amazon_15158,Goodreads_books_1030,The Last Night of the Earth Poems,The Last Night of the Earth Poems,1.0000000000000002,9780876858639,9780876858639,True
37,Amazon_18105,Goodreads_books_33964,Daughter Of The Empire,Daughter of the Empire,1.0000000000000002,9780553272116,9780553272116,True
38,Amazon_18051,Goodreads_books_30965,Words of Radiance,Words of Radiance,1.0000000000000002,9780765326362,9780765326362,True
39,Amazon_10188,Goodreads_books_25592,Little Moments of Love,Little Moments of Love,1.0,9781449492977,9781449492977,True
40,Amazon_7825,Goodreads_books_31516,The Cuckoo's Calling,The Cuckoo's Calling,1.0,9780316206846,9780316206846,True
41,Amazon_17255,Goodreads_books_35471,Sin Undone,Sin Undone,1.0,9780446556811,9780446556811,True
42,Amazon_16985,Goodreads_books_34277,Magic Rises,Magic Rises,1.0,9781937007584,9781937007584,True
43,Amazon_13610,Goodreads_books_8801,The Ancient Secret of the Flower of Life: v. 1,The Ancient Secret of the Flower of Life: Volume 1,0.9378982767873684,9781891824173,9781891824173,True
44,Amazon_15049,Goodreads_books_30619,Candide,Candide,1.0,9780486266893,9780486266893,True
45,Amazon_3817,Goodreads_books_4436,A Brief History of Neoliberalism,A Brief History of Neoliberalism,1.0,9780199283279,9780199283279,True
46,Amazon_17478,Goodreads_books_39353,Beauty Awakened,Beauty Awakened,1.0000000000000002,9780373777433,9780373777433,True
47,Amazon_18262,Goodreads_books_34481,Revelation Space,Revelation Space,1.0000000000000002,9780441009428,9780441009428,True
48,Amazon_17361,Goodreads_books_918,5 Centimeters Per Second,5 Centimeters per Second,1.0,9781932234961,9781932234961,True
49,Amazon_22684,Goodreads_books_23956,The Conquest of New Spain,The Conquest of New Spain,1.0,9780140441239,9780140441239,True
50,Amazon_13722,Goodreads_books_24030,Faeries' Oracle,The Faeries' Oracle,0.9884274664632549,9780743201117,9780743201117,True
51,Amazon_17705,Goodreads_books_30510,The Ultimate Hitchhiker's Guide to the Galaxy,The Ultimate Hitchhiker's Guide to the Galaxy,1.0,9780345453747,9780345453747,True
52,Amazon_17449,Goodreads_books_24316,No Place To Run,No Place to Run,1.0,9780425238196,9780425238196,True
53,Amazon_16094,Goodreads_books_26538,On Becoming a Novelist,On Becoming a Novelist,1.0,9780393320039,9780393320039,True
54,Amazon_15521,Goodreads_books_2436,"Burning in Water, Drowning in Flame","Burning in Water, Drowning in Flame",1.0,9780876851913,9780876851913,True
55,Amazon_15444,Goodreads_books_31041,Macbeth,Macbeth,1.0,9780743477109,9780743477109,True
56,Amazon_11165,Goodreads_books_32758,Art of Loving,The Art of Loving,0.9824939702245536,9780061129735,9780061129735,True
57,Amazon_10724,Goodreads_books_11834,Strange Planet,Strange Planet,1.0000000000000002,9780062970701,9780062970701,True
58,Amazon_20967,Goodreads_books_13980,Cinder,Cinder,1.0,9780312641894,9780312641894,True
59,Amazon_13573,Goodreads_books_39218,Greatest Salesman In The World,The Greatest Salesman in the World,0.9908751744064336,9780553277579,9780553277579,True
60,Amazon_5185,Goodreads_books_30430,Green Eggs and Ham,Green Eggs and Ham,1.0000000000000002,9780394800165,9780394800165,True
61,Amazon_2475,Goodreads_books_12853,The Shock of the New,The Shock of the New,1.0,9780500275825,9780500275825,True
62,Amazon_2767,Goodreads_books_30240,The Sartorialist,The Sartorialist,1.0000000000000002,9780143116370,9780143116370,True
63,Amazon_17156,Goodreads_books_31922,Magic Burns,Magic Burns,1.0,9780441015832,9780441015832,True
64,Amazon_3359,Goodreads_books_12634,The World According to Clarkson,The World According to Clarkson,1.0,9780141017891,9780141017891,True
65,Amazon_14745,Goodreads_books_28914,The Cat Whisperer,The Cat Whisperer,1.0,9781904034742,9781904034742,True
66,Amazon_4935,Goodreads_books_14747,We're Going on a Bear Hunt,We're Going on a Bear Hunt,1.0000000000000002,9780689853494,9780689853494,True
67,Amazon_16826,Goodreads_books_31297,Call Me By Your Name,Call Me By Your Name,1.0,9781786495259,9781786495259,True
68,Amazon_16956,Goodreads_books_32588,Magic Slays,Magic Slays,1.0,9780441020423,9780441020423,True
69,Amazon_4516,Goodreads_books_2683,Auggie & Me: Three Wonder Stories,Auggie & Me: Three Wonder Stories,1.0,9780552574778,9780552574778,True
70,Amazon_10272,Goodreads_books_13856,Sex Criminals Volume 1: One Weird Trick,Sex Criminals: Volume One: One Weird Trick,0.9694209597839901,9781607069461,9781607069461,True
71,Amazon_13836,Goodreads_books_34467,The Pilgrimage,The Pilgrimage,1.0,9780722534878,9780722534878,True
72,Amazon_10583,Goodreads_books_35649,"Death Note, Vol. 4","Death Note, Vol. 4: Love",0.9005018693388493,9781421503318,9781421503318,True
73,Amazon_17736,Goodreads_books_30895,Hyperion,Hyperion,1.0,9780553283686,9780553283686,True
74,Amazon_15021,Goodreads_books_1854,Love is a Dog From Hell,Love Is a Dog from Hell,1.0,9780876853627,9780876853627,True
75,Amazon_5037,Goodreads_books_30496,The Cat in the Hat,The Cat in the Hat,1.0,9780394800011,9780394800011,True
76,Amazon_17497,Goodreads_books_27512,Styx's Storm,Styx's Storm,1.0,9780425237397,9780425237397,True
77,Amazon_21241,Goodreads_books_33257,The Ugly Truth,The Ugly Truth,1.0,9780810984912,9780810984912,True
78,Amazon_15819,Goodreads_books_37433,A Little History of the World,A Little History of the World,1.0000000000000004,9780300108835,9780300108835,True
79,Amazon_18183,Goodreads_books_31068,Starship Troopers,Starship Troopers,1.0,9780441783588,9780441783588,True
80,Amazon_15433,Goodreads_books_31168,The Bhagavad-gita,The Bhagavad Gita,1.0,9780140449181,9780140449181,True
81,Amazon_21080,Goodreads_books_31703,Caraval,Caraval,1.0,9781250095251,9781250095251,True
82,Amazon_5113,Goodreads_books_35819,Chicka Chicka Boom Boom,Chicka Chicka Boom Boom,1.0,9780689835681,9780689835681,True
83,Amazon_1503,Goodreads_books_26012,Planet Earth II,Planet Earth II,1.0000000000000002,9781849909655,9781849909655,True
84,Amazon_15456,Goodreads_books_30421,Catcher in the Rye,The Catcher in the Rye,0.9909802896073882,9780316769174,9780316769174,True
85,Amazon_2390,Goodreads_books_26636,Making Movies,Making Movies,1.0,9780679756606,9780679756606,True
86,Amazon_17595,Goodreads_books_30697,Mansfield Park,Mansfield Park,1.0,9780141439808,9780141439808,True
87,Amazon_2251,Goodreads_books_15443,Translations,Translations,1.0,9780571117420,9780571117420,True
88,Amazon_18182,Goodreads_books_14580,Green Mars,Green Mars,1.0,9780553572391,9780553572391,True
89,Amazon_14433,Goodreads_books_39142,Are We Smart Enough to Know How Smart Animals Are?,Are We Smart Enough to Know How Smart Animals Are?,1.0000000000000002,9780393353662,9780393353662,True
90,Amazon_13088,Goodreads_books_12598,Succulent Wild Woman,Succulent Wild Woman,1.0000000000000002,9780684833767,9780684833767,True
91,Amazon_17251,Goodreads_books_24,Play of Passion,Play of Passion,1.0,9780425237793,9780425237793,True
92,Amazon_7754,Goodreads_books_33773,Three to Get Deadly,Three to Get Deadly,1.0,9780312966096,9780312966096,True
93,Amazon_687,Goodreads_books_1656,Wayward,Wayward,1.0,9781477808702,9781477808702,True
94,Amazon_2046,Goodreads_books_14206,The Tiny Book of Tiny Stories: Volume 1,"The Tiny Book of Tiny Stories, Vol. 1",0.9241472140493865,9780062121660,9780062121660,True
95,Amazon_9528,Goodreads_books_10480,Little Beach Street Bakery,Little Beach Street Bakery,1.0000000000000004,9780751549218,9780751549218,True
96,Amazon_21267,Goodreads_books_11602,Am I Normal Yet?,Am I Normal Yet?,1.0,9781409590309,9781409590309,True
97,Amazon_11313,Goodreads_books_33309,Sh*t My Dad Says,Sh*t My Dad Says,1.0000000000000004,9780061992704,9780061992704,True
98,Amazon_15141,Goodreads_books_12993,Bluets,Bluets,1.0,9781933517407,9781933517407,True
99,Amazon_17330,Goodreads_books_31506,Entwined with You,Entwined with You,1.0,9780425263921,9780425263921,True
100,Amazon_4477,Goodreads_books_30606,Paper Towns,Paper Towns,1.0,9780142414934,9780142414934,True
101,Amazon_7751,Goodreads_books_28615,Origin in Death,Origin in Death,1.0,9780425204269,9780425204269,True
102,Amazon_11942,Goodreads_books_17986,Bill Bryson's African Diary,Bill Bryson's African Diary,0.9999999999999998,9780767915069,9780767915069,True
103,Amazon_21052,Goodreads_books_38499,Beautiful Broken Things,Beautiful Broken Things,1.0000000000000002,9781509803538,9781509803538,True
104,Amazon_10123,Goodreads_books_22727,"One-Punch Man, Vol. 1","One-Punch Man, Vol. 1",1.0000000000000002,9781421585642,9781421585642,True
105,Amazon_17899,Goodreads_books_31426,Elantris,Elantris,1.0,9780765350374,9780765350374,True
106,Amazon_15218,Goodreads_books_34674,The Sun and Her Flowers,The Sun and Her Flowers,1.0000000000000002,9781449486792,9781449486792,True
107,Amazon_17499,Goodreads_books_34335,One Silent Night,One Silent Night,1.0,9780312947064,9780312947064,True
108,Amazon_17220,Goodreads_books_37216,Wicked Nights,Wicked Nights,1.0000000000000002,9780373776986,9780373776986,True
109,Amazon_17373,Goodreads_books_39093,The Unknown Ajax,The Unknown Ajax,1.0000000000000002,9780099474364,9780099474364,True
110,Amazon_3857,Goodreads_books_17948,The Brand Gap,The Brand Gap,1.0,9780321348104,9780321348104,True
111,Amazon_17668,Goodreads_books_31767,A Storm of Swords: Part 1 Steel and Snow,A Storm of Swords: Steel and Snow,0.9209314774273593,9780006479901,9780006479901,True
112,Amazon_21210,Goodreads_books_31997,P.S. I Still Love You,P.S. I Still Love You,1.0000000000000002,9781442426733,9781442426733,True
113,Amazon_13450,Goodreads_books_31935,Cold Comfort Farm,Cold Comfort Farm,1.0,9780143039594,9780143039594,True
114,Amazon_17393,Goodreads_books_3039,Mine Till Midnight,Mine Till Midnight,1.0,9780312949808,9780312949808,True
115,Amazon_10887,Goodreads_books_13008,Punisher Max Complete Collection Vol. 1,"Punisher Max: The Complete Collection, Vol. 1",0.9935561449830015,9781302900151,9781302900151,True
116,Amazon_2207,Goodreads_books_2812,Avatar: The Last Airbender# The Search Part 1,"Avatar: The Last Airbender: The Search, Part 1",0.9999999999999999,9781616550547,9781616550547,True
117,Amazon_15296,Goodreads_books_36050,In Praise of Shadows,In Praise of Shadows,1.0000000000000002,9780918172020,9780918172020,True
118,Amazon_18146,Goodreads_books_30718,Cloud Atlas,Cloud Atlas,1.0000000000000002,9780375507250,9780375507250,True
119,Amazon_7587,Goodreads_books_34015,A Dangerous Fortune,A Dangerous Fortune,1.0000000000000002,9780440217497,9780440217497,True
120,Amazon_20855,Goodreads_books_30806,Heir of Fire,Heir of Fire,1.0,9781619630659,9781619630659,True
121,Amazon_16287,Goodreads_books_32783,The Cost of Discipleship,The Cost of Discipleship,1.0000000000000002,9780684815008,9780684815008,True
122,Amazon_17970,Goodreads_books_30708,Midnight's Children,Midnight's Children,1.0,9780099578512,9780099578512,True
123,Amazon_10368,Goodreads_books_14658,Wytches Volume 1,"Wytches, Volume 1",1.0,9781632153807,9781632153807,True
124,Amazon_21092,Goodreads_books_25738,The Giver,The Giver,1.0000000000000002,9780544336261,9780544336261,True
125,Amazon_3008,Goodreads_books_18922,Unreliable Memoirs,Unreliable Memoirs,1.0,9780330264631,9780330264631,True
126,Amazon_7610,Goodreads_books_5433,Betrayal in Death,Betrayal in Death,1.0,9780425178577,9780425178577,True
127,Amazon_11800,Goodreads_books_32257,Between the World and Me,Between the World and Me,1.0,9780812993547,9780812993547,True
128,Amazon_16950,Goodreads_books_33108,Captivated by You,Captivated by You,1.0,9780425273869,9780425273869,True
129,Amazon_17130,Goodreads_books_36967,Archangel's Legion,Archangel's Legion,1.0000000000000002,9780425251249,9780425251249,True
130,Amazon_21117,Goodreads_books_30659,Mockingjay,Mockingjay,1.0,9780439023511,9780439023511,True
131,Amazon_11080,Goodreads_books_38015,The Universe of Us,The Universe of Us,1.0,9781449480127,9781449480127,True
132,Amazon_994,Goodreads_books_33694,Astrophysics for People in a Hurry,Astrophysics for People in a Hurry,1.0,9780393609394,9780393609394,True
133,Amazon_4262,Goodreads_books_5314,The Pursuit Of Happyness,The Pursuit of Happyness,1.0000000000000002,9780060744878,9780060744878,True
134,Amazon_16976,Goodreads_books_32072,Crossing to Safety,Crossing to Safety,1.0000000000000004,9780375759314,9780375759314,True
135,Amazon_591,Goodreads_books_36322,The Origin of Consciousness in the Breakdown of the Bicameral Mind,The Origin of Consciousness in the Breakdown of the Bicameral Mind,1.0,9780618057078,9780618057078,True
136,Amazon_17161,Goodreads_books_33772,Twice Tempted,Twice Tempted,1.0,9780062076106,9780062076106,True
137,Amazon_11009,Goodreads_books_16352,Light on Yoga,Light on Yoga,1.0,9780805210316,9780805210316,True
138,Amazon_17160,Goodreads_books_25545,All Change,All Change,1.0,9780330508988,9780330508988,True
139,Amazon_10591,Goodreads_books_32611,Calvin and Hobbes,Calvin and Hobbes,1.0000000000000002,9780836220889,9780836220889,True
140,Amazon_17432,Goodreads_books_31154,Fantasy Lover,Fantasy Lover,1.0000000000000002,9780312979973,9780312979973,True
141,Amazon_21178,Goodreads_books_32688,Boy Meets Boy,Boy Meets Boy,1.0,9780375832994,9780375832994,True
142,Amazon_17985,Goodreads_books_34923,The Prose Edda,The Prose Edda,1.0000000000000002,9780140447552,9780140447552,True
143,Amazon_10275,Goodreads_books_626,"Fullmetal Alchemist (3-in-1 Edition), Vol. 1","Fullmetal Alchemist (3-in-1 Edition), Vol. 1",1.0000000000000002,9781421540184,9781421540184,True
144,Amazon_18357,Goodreads_books_33008,D'Aulaires Book of Greek Myths,D'Aulaires' Book of Greek Myths,1.0,9780440406945,9780440406945,True
145,Amazon_13540,Goodreads_books_2450,Stillness Speaks,Stillness Speaks,1.0,9780340829745,9780340829745,True
146,Amazon_17233,Goodreads_books_1739,In Bed With A Highlander,In Bed with a Highlander,1.0,9780345519474,9780345519474,True
147,Amazon_7474,Goodreads_books_30643,Dead Until Dark,Dead Until Dark,1.0,9780441008537,9780441008537,True
148,Amazon_3341,Goodreads_books_30009,Close Encounters of the Furred Kind,Close Encounters of the Furred Kind,1.0000000000000002,9780751560022,9780751560022,True
149,Amazon_5081,Goodreads_books_34873,After We Fell,After We Fell,1.0,9781476792507,9781476792507,True
150,Amazon_1260,Goodreads_books_20855,The Science of Interstellar,The Science of Interstellar,1.0000000000000002,9780393351378,9780393351378,True
151,Amazon_7138,Goodreads_books_33892,Joyland,Joyland,1.0,9781781162644,9781781162644,True
152,Amazon_17088,Goodreads_books_34384,The Darkest Surrender,The Darkest Surrender,1.0000000000000002,9780373775811,9780373775811,True
153,Amazon_13401,Goodreads_books_6987,Selp-Helf,Selp-Helf,1.0000000000000002,9781501117947,9781501117947,True
154,Amazon_17952,Goodreads_books_33408,Consider Phlebas,Consider Phlebas,1.0000000000000002,9781857231380,9781857231380,True
155,Amazon_18165,Goodreads_books_28826,Gunmetal Magic,Gunmetal Magic,1.0000000000000002,9780425256138,9780425256138,True
156,Amazon_17048,Goodreads_books_7477,Middlemarch,Middlemarch,1.0,9780141439549,9780141439549,True
157,Amazon_11111,Goodreads_books_12940,No More Mr Nice Guy,No More Mr. Nice Guy,1.0000000000000002,9780762415335,9780762415335,True
158,Amazon_18077,Goodreads_books_32052,A Conjuring of Light,A Conjuring of Light,1.0,9780765387462,9780765387462,True
159,Amazon_20978,Goodreads_books_30603,Delirium,Delirium,1.0,9780061726835,9780061726835,True
160,Amazon_132,Goodreads_books_30069,Spiritual Midwifery,Spiritual Midwifery,1.0000000000000002,9781570671043,9781570671043,True
161,Amazon_4562,Goodreads_books_2609,Heartstopper Volume Two,Heartstopper: Volume Two,1.0,9781444951400,9781444951400,True
162,Amazon_12914,Goodreads_books_33064,An Ideal Husband,An Ideal Husband,1.0,9780486414232,9780486414232,True
163,Amazon_6509,Goodreads_books_9300,The Natural Way to Draw,The Natural Way to Draw,1.0,9780395530078,9780395530078,True
164,Amazon_3319,Goodreads_books_34621,"Speak, Memory","Speak, Memory",1.0,9780141183220,9780141183220,True
165,Amazon_15436,Goodreads_books_35370,The Portable Nietzsche,The Portable Nietzsche,1.0000000000000002,9780140150629,9780140150629,True
166,Amazon_4611,Goodreads_books_21862,The Sleeper and the Spindle,The Sleeper and the Spindle,1.0000000000000002,9781408859643,9781408859643,True
167,Amazon_20849,Goodreads_books_30792,Crown of Midnight,Crown of Midnight,1.0000000000000002,9781619630628,9781619630628,True
168,Amazon_18590,Goodreads_books_29700,Zen in the Art of Archery,Zen in the Art of Archery,1.0000000000000002,9780375705090,9780375705090,True
169,Amazon_7696,Goodreads_books_3108,Fury's Kiss,Fury's Kiss,1.0,9780451413239,9780451413239,True
170,Amazon_21126,Goodreads_books_30599,Howl's Moving Castle,Howl's Moving Castle,1.0000000000000002,9780064410342,9780064410342,True
171,Amazon_13913,Goodreads_books_30016,Seventy Eight Degrees of Wisdom,Seventy-Eight Degrees of Wisdom: A Book of Tarot,0.9038242725900015,9780722535721,9780722535721,True
172,Amazon_4758,Goodreads_books_111,The Story Of The Lost Child,The Story of the Lost Child,1.0000000000000002,9781609452865,9781609452865,True
173,Amazon_10156,Goodreads_books_32627,The Walking Dead Volume 1: Days Gone Bye,"The Walking Dead, Vol. 1: Days Gone Bye",0.9113441007013632,9781582406725,9781582406725,True
174,Amazon_21082,Goodreads_books_1009,Ivy + Bean,Ivy and Bean,0.9670065215152166,9780811849098,9780811849098,True
175,Amazon_21103,Goodreads_books_31105,The City of Ember,The City of Ember,1.0000000000000002,9780375822742,9780375822742,True
176,Amazon_21077,Goodreads_books_32845,Stalking Jack the Ripper,Stalking Jack the Ripper,1.0000000000000004,9780316273497,9780316273497,True
177,Amazon_4713,Goodreads_books_6854,It's Okay To Be Different,It's Okay To Be Different,1.0,9780316043472,9780316043472,True
178,Amazon_10196,Goodreads_books_4896,Big Mushy Happy Lump,Big Mushy Happy Lump,1.0,9781449479619,9781449479619,True
179,Amazon_10553,Goodreads_books_2859,The Joker,Joker,0.9808925930067484,9781401215811,9781401215811,True
180,Amazon_17600,Goodreads_books_37244,Bound by Flames,Bound by Flames,1.0,9780062076083,9780062076083,True
181,Amazon_16962,Goodreads_books_37671,Billy and Me,Billy and Me,1.0000000000000002,9781405909952,9781405909952,True
182,Amazon_15359,Goodreads_books_19620,I Heard God Laughing: Poems of Hope and Joy,I Heard God Laughing: Poems of Hope and Joy,1.0,9780143037811,9780143037811,True
183,Amazon_20923,Goodreads_books_30660,Eleanor & Park,Eleanor & Park,1.0000000000000002,9781250012579,9781250012579,True
184,Amazon_16880,Goodreads_books_31744,Sputnik Sweetheart,Sputnik Sweetheart,1.0,9780099448471,9780099448471,True
185,Amazon_18654,Goodreads_books_10023,The Non-Runner's Marathon Trainer,The Non-Runner's Marathon Trainer,1.0,9781570281822,9781570281822,True
186,Amazon_5276,Goodreads_books_27744,An Illustrated History of Notable Shadowhunters and Denizens of Downworld,An Illustrated History of Notable Shadowhunters and Denizens of Downworld,1.0,9781471161193,9781471161193,True
187,Amazon_21053,Goodreads_books_37182,Why the Whales Came,Why the Whales Came,1.0000000000000002,9781405229258,9781405229258,True
188,Amazon_17058,Goodreads_books_33185,Devil in Winter,Devil in Winter,1.0,9780060562519,9780060562519,True
189,Amazon_17269,Goodreads_books_5232,Bonds of Justice,Bonds of Justice,1.0,9780425235447,9780425235447,True
190,Amazon_14667,Goodreads_books_31157,Winterdance: the Fine Madness of Running the Iditarod,Winterdance: The Fine Madness of Running the Iditarod,1.0000000000000004,9780156001458,9780156001458,True
191,Amazon_17218,Goodreads_books_38634,Fire Along the Sky,Fire Along the Sky,1.0,9780553582772,9780553582772,True
192,Amazon_2808,Goodreads_books_30482,Tuesdays With Morrie,Tuesdays with Morrie,1.0000000000000002,9780751529814,9780751529814,True
193,Amazon_10221,Goodreads_books_13802,Orange: The Complete Collection: 1,"Orange: The Complete Collection, Volume 1",0.9138183939191812,9781626923027,9781626923027,True
194,Amazon_10493,Goodreads_books_13189,Scott Pilgrim: Scott Pilgrim's Finest Hour v. 6,"Scott Pilgrim, Volume 6: Scott Pilgrim's Finest Hour",0.9796330520223816,9781934964385,9781934964385,True
195,Amazon_17189,Goodreads_books_1319,Beautiful Redemption,Beautiful Redemption,1.0000000000000002,9781502541857,9781502541857,True
196,Amazon_1918,Goodreads_books_35762,Wall and Piece,Wall and Piece,1.0,9781844137879,9781844137879,True
197,Amazon_7214,Goodreads_books_30652,Ready Player One,Ready Player One,1.0,9780307887436,9780307887436,True
198,Amazon_7778,Goodreads_books_23895,Tears of the Moon,Tears of the Moon,1.0000000000000002,9780515128543,9780515128543,True
199,Amazon_17029,Goodreads_books_31382,Magic Bites,Magic Bites,1.0,9780441014897,9780441014897,True
200,Amazon_17207,Goodreads_books_38468,Lake in the Clouds,Lake in the Clouds,1.0000000000000002,9780553582796,9780553582796,True
201,Amazon_15168,Goodreads_books_31392,Metamorphoses,Metamorphoses,1.0,9780140447897,9780140447897,True
202,Amazon_12862,Goodreads_books_32505,Pride And Prejudice And Zombies,Pride and Prejudice and Zombies,1.0,9781594743344,9781594743344,True
203,Amazon_2500,Goodreads_books_15366,Poetics,Poetics,1.0,9780140446364,9780140446364,True
204,Amazon_15440,Goodreads_books_32230,Pygmalion,Pygmalion,1.0,9780486282220,9780486282220,True
205,Amazon_4528,Goodreads_books_30400,The Giving Tree,The Giving Tree,1.0,9780060256654,9780060256654,True
206,Amazon_2179,Goodreads_books_33981,Long Hard Road Out Of Hell,The Long Hard Road Out of Hell,0.9925699529877287,9780060987466,9780060987466,True
207,Amazon_4576,Goodreads_books_30536,"Oh, The Places You'll Go!","Oh, the Places You'll Go!",1.0000000000000002,9780679805274,9780679805274,True
208,Amazon_21724,Goodreads_books_38214,The Great Railway Bazaar,The Great Railway Bazaar,1.0000000000000002,9780618658947,9780618658947,True
209,Amazon_7651,Goodreads_books_31192,The Maltese Falcon,The Maltese Falcon,1.0,9780752865331,9780752865331,True
210,Amazon_21191,Goodreads_books_33888,Looking for Alibrandi,Looking for Alibrandi,1.0000000000000002,9780375836947,9780375836947,True
211,Amazon_10629,Goodreads_books_25865,The Tea Dragon Society,The Tea Dragon Society,1.0,9781620104415,9781620104415,True
212,Amazon_17032,Goodreads_books_1815,The Sound Of Waves,The Sound of Waves,1.0,9780099289982,9780099289982,True
213,Amazon_9245,Goodreads_books_29568,Plenty,Plenty,1.0,9780091933685,9780091933685,True
214,Amazon_10215,Goodreads_books_36618,Ms. Marvel Volume 1: No Normal,"Ms. Marvel, Vol. 1: No Normal",0.911677854188524,9780785190219,9780785190219,True
215,Amazon_2796,Goodreads_books_36160,The Marriage of Heaven and Hell,The Marriage of Heaven and Hell,1.0000000000000002,9780486281223,9780486281223,True
216,Amazon_11059,Goodreads_books_35888,The Art Of Seduction,The Art of Seduction,1.0,9781861977694,9781861977694,True
217,Amazon_13638,Goodreads_books_35937,The Magic,The Magic,1.0000000000000002,9781451673449,9781451673449,True
