"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] BookTitleComparatorJaccard record1Value","[0] BookTitleComparatorJaccard record2Value","[0] BookTitleComparatorJaccard record1PreprocessedValue","[0] BookTitleComparatorJaccard record2PreprocessedValue","[0] BookTitleComparatorJaccard similarity","[0] BookTitleComparatorJaccard postproccesedSimilarity","[1] BookTitleComparatorLevenshtein record1Value","[1] BookTitleComparatorLevenshtein record2Value","[1] BookTitleComparatorLevenshtein record1PreprocessedValue","[1] BookTitleComparatorLevenshtein record2PreprocessedValue","[1] BookTitleComparatorLevenshtein similarity","[1] BookTitleComparatorLevenshtein postproccesedSimilarity","[2] BookTitleComparatorPreprocessedJaccard record1Value","[2] BookTitleComparatorPreprocessedJaccard record2Value","[2] BookTitleComparatorPreprocessedJaccard record1PreprocessedValue","[2] BookTitleComparatorPreprocessedJaccard record2PreprocessedValue","[2] BookTitleComparatorPreprocessedJaccard similarity","[2] BookTitleComparatorPreprocessedJaccard postproccesedSimilarity","[3] BookTitleComparatorPreprocessedLevenshtein record1Value","[3] BookTitleComparatorPreprocessedLevenshtein record2Value","[3] BookTitleComparatorPreprocessedLevenshtein record1PreprocessedValue","[3] BookTitleComparatorPreprocessedLevenshtein record2PreprocessedValue","[3] BookTitleComparatorPreprocessedLevenshtein similarity","[3] BookTitleComparatorPreprocessedLevenshtein postproccesedSimilarity","[4] BookTitleComparatorJaro record1Value","[4] BookTitleComparatorJaro record2Value","[4] BookTitleComparatorJaro record1PreprocessedValue","[4] BookTitleComparatorJaro record2PreprocessedValue","[4] BookTitleComparatorJaro similarity","[4] BookTitleComparatorJaro postproccesedSimilarity","[5] BookTitleComparatorPreprocessedJaro record1Value","[5] BookTitleComparatorPreprocessedJaro record2Value","[5] BookTitleComparatorPreprocessedJaro record1PreprocessedValue","[5] BookTitleComparatorPreprocessedJaro record2PreprocessedValue","[5] BookTitleComparatorPreprocessedJaro similarity","[5] BookTitleComparatorPreprocessedJaro postproccesedSimilarity","[6] BookTitleComparatorJaroWinkler record1Value","[6] BookTitleComparatorJaroWinkler record2Value","[6] BookTitleComparatorJaroWinkler record1PreprocessedValue","[6] BookTitleComparatorJaroWinkler record2PreprocessedValue","[6] BookTitleComparatorJaroWinkler similarity","[6] BookTitleComparatorJaroWinkler postproccesedSimilarity","[7] BookTitleComparatorPreprocessedJaroWinkler record1Value","[7] BookTitleComparatorPreprocessedJaroWinkler record2Value","[7] BookTitleComparatorPreprocessedJaroWinkler record1PreprocessedValue","[7] BookTitleComparatorPreprocessedJaroWinkler record2PreprocessedValue","[7] BookTitleComparatorPreprocessedJaroWinkler similarity","[7] BookTitleComparatorPreprocessedJaroWinkler postproccesedSimilarity","[8] BookTitleComparatorPreprocessedMongeElkan record1Value","[8] BookTitleComparatorPreprocessedMongeElkan record2Value","[8] BookTitleComparatorPreprocessedMongeElkan record1PreprocessedValue","[8] BookTitleComparatorPreprocessedMongeElkan record2PreprocessedValue","[8] BookTitleComparatorPreprocessedMongeElkan similarity","[8] BookTitleComparatorPreprocessedMongeElkan postproccesedSimilarity","[9] BookTitleComparatorMongeElkan record1Value","[9] BookTitleComparatorMongeElkan record2Value","[9] BookTitleComparatorMongeElkan record1PreprocessedValue","[9] BookTitleComparatorMongeElkan record2PreprocessedValue","[9] BookTitleComparatorMongeElkan similarity","[9] BookTitleComparatorMongeElkan postproccesedSimilarity","[10] BookAuthorComparatorPreprocessedJaccard record1Value","[10] BookAuthorComparatorPreprocessedJaccard record2Value","[10] BookAuthorComparatorPreprocessedJaccard record1PreprocessedValue","[10] BookAuthorComparatorPreprocessedJaccard record2PreprocessedValue","[10] BookAuthorComparatorPreprocessedJaccard similarity","[10] BookAuthorComparatorPreprocessedJaccard postproccesedSimilarity","[11] BookAuthorComparatorJaccard record1Value","[11] BookAuthorComparatorJaccard record2Value","[11] BookAuthorComparatorJaccard record1PreprocessedValue","[11] BookAuthorComparatorJaccard record2PreprocessedValue","[11] BookAuthorComparatorJaccard similarity","[11] BookAuthorComparatorJaccard postproccesedSimilarity","[12] BookAuthorComparatorPreprocessedJaro record1Value","[12] BookAuthorComparatorPreprocessedJaro record2Value","[12] BookAuthorComparatorPreprocessedJaro record1PreprocessedValue","[12] BookAuthorComparatorPreprocessedJaro record2PreprocessedValue","[12] BookAuthorComparatorPreprocessedJaro similarity","[12] BookAuthorComparatorPreprocessedJaro postproccesedSimilarity","[13] BookAuthorComparatorJaro record1Value","[13] BookAuthorComparatorJaro record2Value","[13] BookAuthorComparatorJaro record1PreprocessedValue","[13] BookAuthorComparatorJaro record2PreprocessedValue","[13] BookAuthorComparatorJaro similarity","[13] BookAuthorComparatorJaro postproccesedSimilarity","[14] BookAuthorComparatorPreprocessedJaroWinkler record1Value","[14] BookAuthorComparatorPreprocessedJaroWinkler record2Value","[14] BookAuthorComparatorPreprocessedJaroWinkler record1PreprocessedValue","[14] BookAuthorComparatorPreprocessedJaroWinkler record2PreprocessedValue","[14] BookAuthorComparatorPreprocessedJaroWinkler similarity","[14] BookAuthorComparatorPreprocessedJaroWinkler postproccesedSimilarity","[15] BookAuthorComparatorJaroWinkler record1Value","[15] BookAuthorComparatorJaroWinkler record2Value","[15] BookAuthorComparatorJaroWinkler record1PreprocessedValue","[15] BookAuthorComparatorJaroWinkler record2PreprocessedValue","[15] BookAuthorComparatorJaroWinkler similarity","[15] BookAuthorComparatorJaroWinkler postproccesedSimilarity","[16] BookAuthorComparatorPreprocessedMongeElkan record1Value","[16] BookAuthorComparatorPreprocessedMongeElkan record2Value","[16] BookAuthorComparatorPreprocessedMongeElkan record1PreprocessedValue","[16] BookAuthorComparatorPreprocessedMongeElkan record2PreprocessedValue","[16] BookAuthorComparatorPreprocessedMongeElkan similarity","[16] BookAuthorComparatorPreprocessedMongeElkan postproccesedSimilarity","[17] BookAuthorComparatorMongeElkan record1Value","[17] BookAuthorComparatorMongeElkan record2Value","[17] BookAuthorComparatorMongeElkan record1PreprocessedValue","[17] BookAuthorComparatorMongeElkan record2PreprocessedValue","[17] BookAuthorComparatorMongeElkan similarity","[17] BookAuthorComparatorMongeElkan postproccesedSimilarity","[18] BookGenreComparatorJaccard record1Value","[18] BookGenreComparatorJaccard record2Value","[18] BookGenreComparatorJaccard record1PreprocessedValue","[18] BookGenreComparatorJaccard record2PreprocessedValue","[18] BookGenreComparatorJaccard similarity","[18] BookGenreComparatorJaccard postproccesedSimilarity","[19] BookGenreComparatorPreprocessedJaccard record1Value","[19] BookGenreComparatorPreprocessedJaccard record2Value","[19] BookGenreComparatorPreprocessedJaccard record1PreprocessedValue","[19] BookGenreComparatorPreprocessedJaccard record2PreprocessedValue","[19] BookGenreComparatorPreprocessedJaccard similarity","[19] BookGenreComparatorPreprocessedJaccard postproccesedSimilarity","[20] BookRatingComparatorEuclideanDistance record1Value","[20] BookRatingComparatorEuclideanDistance record2Value","[20] BookRatingComparatorEuclideanDistance record1PreprocessedValue","[20] BookRatingComparatorEuclideanDistance record2PreprocessedValue","[20] BookRatingComparatorEuclideanDistance similarity","[20] BookRatingComparatorEuclideanDistance postproccesedSimilarity","[21] BookRatingComparatorManhattanDistance record1Value","[21] BookRatingComparatorManhattanDistance record2Value","[21] BookRatingComparatorManhattanDistance record1PreprocessedValue","[21] BookRatingComparatorManhattanDistance record2PreprocessedValue","[21] BookRatingComparatorManhattanDistance similarity","[21] BookRatingComparatorManhattanDistance postproccesedSimilarity"
"WekaMatchingRule","Goodreads_books_30919","Amazon_21182","0.7307692307692307","1","Inheritance","Inheritance","Inheritance","Inheritance","1.0","1.0","Inheritance","Inheritance","Inheritance","Inheritance","1.0","1.0","inheritance","inheritance","inheritance","inheritance","1.0","1.0","inheritance","inheritance","inheritance","inheritance","1.0","1.0","Inheritance","Inheritance","Inheritance","Inheritance","1.0","1.0","inheritance","inheritance","inheritance","inheritance","1.0","1.0","Inheritance","Inheritance","Inheritance","Inheritance","1.0","1.0","inheritance","inheritance","inheritance","inheritance","1.0","1.0","inheritance","inheritance","inheritance","inheritance","1.0","1.0","Inheritance","Inheritance","Inheritance","Inheritance","1.0","1.0","Christopher Paolini","Christopher Paolini","christopher paolini","christopher paolini","1.0","1.0","Christopher Paolini","Christopher Paolini","Christopher Paolini","Christopher Paolini","1.0","1.0","Christopher Paolini","Christopher Paolini","christopher paolini","christopher paolini","1.0","1.0","Christopher Paolini","Christopher Paolini","Christopher Paolini","Christopher Paolini","1.0","1.0","Christopher Paolini","Christopher Paolini","christopher paolini","christopher paolini","1.0","1.0","Christopher Paolini","Christopher Paolini","Christopher Paolini","Christopher Paolini","1.0","1.0","Christopher Paolini","Christopher Paolini","christopher paolini","christopher paolini","1.0","1.0","Christopher Paolini","Christopher Paolini","Christopher Paolini","Christopher Paolini","1.0","1.0","Young Adult","Young-Adult","Young Adult","Young-Adult","1.0","1.0","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"WekaMatchingRule","Goodreads_books_13190","Amazon_3104",,"0","The Art of Seducing a Naked Werewolf","The Art of Seducing a Naked Werewolf","The Art of Seducing a Naked Werewolf","The Art of Seducing a Naked Werewolf","1.0","1.0","The Art of Seducing a Naked Werewolf","The Arsonist","The Art of Seducing a Naked Werewolf","The Arsonist","0.2222222222222222","0.0","the art of seducing a naked werewolf","the art of seducing a naked werewolf","the art of seducing a naked werewolf","the art of seducing a naked werewolf","1.0","1.0","the art of seducing a naked werewolf","the art of seducing a naked werewolf","the art of seducing a naked werewolf","the art of seducing a naked werewolf","1.0","1.0","The Art of Seducing a Naked Werewolf","The Arsonist","The Art of Seducing a Naked Werewolf","The Arsonist","0.6703703703703704","0.6703703703703704","the art of seducing a naked werewolf","the art of seducing a naked werewolf","the art of seducing a naked werewolf","the art of seducing a naked werewolf","1.0","1.0","The Art of Seducing a Naked Werewolf","The Arsonist","The Art of Seducing a Naked Werewolf","The Arsonist","0.8022222222222223","0.8022222222222223","the art of seducing a naked werewolf","the art of seducing a naked werewolf","the art of seducing a naked werewolf","the art of seducing a naked werewolf","1.0","1.0","the art of seducing a naked werewolf","the art of seducing a naked werewolf","the art of seducing a naked werewolf","the art of seducing a naked werewolf","1.0","1.0","The Art of Seducing a Naked Werewolf","The Art of Seducing a Naked Werewolf","The Art of Seducing a Naked Werewolf","The Art of Seducing a Naked Werewolf","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0","Molly Harper","Chloe Hooper","molly harper","chloe hooper","0.626984126984127","0.626984126984127","Molly Harper","Chloe Hooper","Molly Harper","Chloe Hooper","0.626984126984127","0.626984126984127","Molly Harper","Chloe Hooper","molly harper","chloe hooper","0.626984126984127","0.626984126984127","Molly Harper","Chloe Hooper","Molly Harper","Chloe Hooper","0.626984126984127","0.626984126984127","Molly Harper","Chloe Hooper","molly harper","chloe hooper","0.4166666666666667","0.4166666666666667","Molly Harper","Chloe Hooper","Molly Harper","Chloe Hooper","0.4166666666666667","0.4166666666666667","","","","","0.0","0.0","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"WekaMatchingRule","Goodreads_books_6226","Amazon_12843","0.6847290640394089","0","The Bro Code","The Bro Code","The Bro Code","The Bro Code","1.0","1.0","The Bro Code","The Bro Code","The Bro Code","The Bro Code","1.0","1.0","the bro code","the bro code","the bro code","the bro code","1.0","1.0","the bro code","the bro code","the bro code","the bro code","1.0","1.0","The Bro Code","The Bro Code","The Bro Code","The Bro Code","1.0","1.0","the bro code","the bro code","the bro code","the bro code","1.0","1.0","The Bro Code","The Bro Code","The Bro Code","The Bro Code","1.0","1.0","the bro code","the bro code","the bro code","the bro code","1.0","1.0","the bro code","the bro code","the bro code","the bro code","1.0","1.0","The Bro Code","The Bro Code","The Bro Code","The Bro Code","1.0","1.0","Barney Stinson","Barney Stinson","barney stinson","barney stinson","1.0","1.0","Barney Stinson","Barney Stinson","Barney Stinson","Barney Stinson","1.0","1.0","Barney Stinson","Barney Stinson","barney stinson","barney stinson","1.0","1.0","Barney Stinson","Barney Stinson","Barney Stinson","Barney Stinson","1.0","1.0","Barney Stinson","Barney Stinson","barney stinson","barney stinson","1.0","1.0","Barney Stinson","Barney Stinson","Barney Stinson","Barney Stinson","1.0","1.0","Barney Stinson","Barney Stinson","barney stinson","barney stinson","1.0","1.0","Barney Stinson","Barney Stinson","Barney Stinson","Barney Stinson","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"WekaMatchingRule","Goodreads_books_32177","Amazon_15442","1.0","1","Utopia","Utopia","Utopia","Utopia","1.0","1.0","Utopia","Utopia","Utopia","Utopia","1.0","1.0","utopia","utopia","utopia","utopia","1.0","1.0","utopia","utopia","utopia","utopia","1.0","1.0","Utopia","Utopia","Utopia","Utopia","1.0","1.0","utopia","utopia","utopia","utopia","1.0","1.0","Utopia","Utopia","Utopia","Utopia","1.0","1.0","utopia","utopia","utopia","utopia","1.0","1.0","utopia","utopia","utopia","utopia","1.0","1.0","Utopia","Utopia","Utopia","Utopia","1.0","1.0","Thomas More","Saint Thomas More","thomas more","saint thomas more","0.6666666666666666","0.6666666666666666","Thomas More","Saint Thomas More","Thomas More","Saint Thomas More","0.6666666666666666","0.6666666666666666","Thomas More","Saint Thomas More","thomas more","saint thomas more","0.7914438502673796","0.7914438502673796","Thomas More","Saint Thomas More","Thomas More","Saint Thomas More","0.7914438502673796","0.7914438502673796","Thomas More","Saint Thomas More","thomas more","saint thomas more","0.7914438502673796","0.7914438502673796","Thomas More","Saint Thomas More","Thomas More","Saint Thomas More","0.7914438502673796","0.7914438502673796","Thomas More","Saint Thomas More","thomas more","saint thomas more","1.0","1.0","Thomas More","Saint Thomas More","Thomas More","Saint Thomas More","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"WekaMatchingRule","Goodreads_books_10127","Amazon_17606","0.7307692307692307","1","Burning Dawn","Burning Dawn","Burning Dawn","Burning Dawn","1.0","1.0","Burning Dawn","Burning Dawn","Burning Dawn","Burning Dawn","1.0","1.0","burning dawn","burning dawn","burning dawn","burning dawn","1.0","1.0","burning dawn","burning dawn","burning dawn","burning dawn","1.0","1.0","Burning Dawn","Burning Dawn","Burning Dawn","Burning Dawn","1.0","1.0","burning dawn","burning dawn","burning dawn","burning dawn","1.0","1.0","Burning Dawn","Burning Dawn","Burning Dawn","Burning Dawn","1.0","1.0","burning dawn","burning dawn","burning dawn","burning dawn","1.0","1.0","burning dawn","burning dawn","burning dawn","burning dawn","1.0","1.0","Burning Dawn","Burning Dawn","Burning Dawn","Burning Dawn","1.0","1.0","Gena Showalter","Gena Showalter","gena showalter","gena showalter","1.0","1.0","Gena Showalter","Gena Showalter","Gena Showalter","Gena Showalter","1.0","1.0","Gena Showalter","Gena Showalter","gena showalter","gena showalter","1.0","1.0","Gena Showalter","Gena Showalter","Gena Showalter","Gena Showalter","1.0","1.0","Gena Showalter","Gena Showalter","gena showalter","gena showalter","1.0","1.0","Gena Showalter","Gena Showalter","Gena Showalter","Gena Showalter","1.0","1.0","Gena Showalter","Gena Showalter","gena showalter","gena showalter","1.0","1.0","Gena Showalter","Gena Showalter","Gena Showalter","Gena Showalter","1.0","1.0","Romance","Romance","Romance","Romance","1.0","1.0","Romance","Romance","romance","romance","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"WekaMatchingRule","Goodreads_books_10884","Amazon_15384","0.0014619883040935672","0","Selected Poems","Selected Poems","Selected Poems","Selected Poems","1.0","1.0","Selected Poems","Selected Poems","Selected Poems","Selected Poems","1.0","1.0","selected poems","selected poems","selected poems","selected poems","1.0","1.0","selected poems","selected poems","selected poems","selected poems","1.0","1.0","Selected Poems","Selected Poems","Selected Poems","Selected Poems","1.0","1.0","selected poems","selected poems","selected poems","selected poems","1.0","1.0","Selected Poems","Selected Poems","Selected Poems","Selected Poems","1.0","1.0","selected poems","selected poems","selected poems","selected poems","1.0","1.0","selected poems","selected poems","selected poems","selected poems","1.0","1.0","Selected Poems","Selected Poems","Selected Poems","Selected Poems","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0","Elaine Feinstein","Emily Dickinson","elaine feinstein","emily dickinson","0.6467592592592593","0.6467592592592593","Elaine Feinstein","Emily Dickinson","Elaine Feinstein","Emily Dickinson","0.6467592592592593","0.6467592592592593","Elaine Feinstein","Emily Dickinson","elaine feinstein","emily dickinson","0.6820833333333334","0.6820833333333334","Elaine Feinstein","Emily Dickinson","Elaine Feinstein","Emily Dickinson","0.6820833333333334","0.6820833333333334","Elaine Feinstein","Emily Dickinson","elaine feinstein","emily dickinson","0.22666666666666666","0.0","Elaine Feinstein","Emily Dickinson","Elaine Feinstein","Emily Dickinson","0.22666666666666666","0.0","Poetry","Poetry","Poetry","Poetry","1.0","1.0","Poetry","Poetry","poetry","poetry","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"WekaMatchingRule","Goodreads_books_14497","Amazon_13765",,"1","Minimalism: Live a Meaningful Life","Minimalism: Live a Meaningful Life","Minimalism: Live a Meaningful Life","Minimalism: Live a Meaningful Life","1.0","1.0","Minimalism: Live a Meaningful Life","Minimalism","Minimalism: Live a Meaningful Life","Minimalism","0.2941176470588235","0.0","minimalism","minimalism","minimalism","minimalism","1.0","1.0","minimalism","minimalism","minimalism","minimalism","1.0","1.0","Minimalism: Live a Meaningful Life","Minimalism","Minimalism: Live a Meaningful Life","Minimalism","0.7647058823529411","0.7647058823529411","minimalism","minimalism","minimalism","minimalism","1.0","1.0","Minimalism: Live a Meaningful Life","Minimalism","Minimalism: Live a Meaningful Life","Minimalism","0.8588235294117647","0.8588235294117647","minimalism","minimalism","minimalism","minimalism","1.0","1.0","minimalism","minimalism","minimalism","minimalism","1.0","1.0","Minimalism: Live a Meaningful Life","Minimalism: Live a Meaningful Life","Minimalism: Live a Meaningful Life","Minimalism: Live a Meaningful Life","1.0","1.0","Joshua Fields Millburn","Joshua Fields Millburn","joshua fields millburn","joshua fields millburn","1.0","1.0","Joshua Fields Millburn","Joshua Fields Millburn","Joshua Fields Millburn","Joshua Fields Millburn","1.0","1.0","Joshua Fields Millburn","Joshua Fields Millburn","joshua fields millburn","joshua fields millburn","1.0","1.0","Joshua Fields Millburn","Joshua Fields Millburn","Joshua Fields Millburn","Joshua Fields Millburn","1.0","1.0","Joshua Fields Millburn","Joshua Fields Millburn","joshua fields millburn","joshua fields millburn","1.0","1.0","Joshua Fields Millburn","Joshua Fields Millburn","Joshua Fields Millburn","Joshua Fields Millburn","1.0","1.0","Joshua Fields Millburn","Joshua Fields Millburn","joshua fields millburn","joshua fields millburn","1.0","1.0","Joshua Fields Millburn","Joshua Fields Millburn","Joshua Fields Millburn","Joshua Fields Millburn","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"WekaMatchingRule","Goodreads_books_36118","Amazon_3951",,"0","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","1.0","1.0","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","The Art of Thinking Clearly: Better Thinking, Better Decisions","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","The Art of Thinking Clearly: Better Thinking, Better Decisions","0.3717948717948718","0.3717948717948718","the art of living","the art of living","the art of living","the art of living","1.0","1.0","the art of living","the art of living","the art of living","the art of living","1.0","1.0","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","The Art of Thinking Clearly: Better Thinking, Better Decisions","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","The Art of Thinking Clearly: Better Thinking, Better Decisions","0.7078285408456186","0.7078285408456186","the art of living","the art of living","the art of living","the art of living","1.0","1.0","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","The Art of Thinking Clearly: Better Thinking, Better Decisions","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","The Art of Thinking Clearly: Better Thinking, Better Decisions","0.8246971245073712","0.8246971245073712","the art of living","the art of living","the art of living","the art of living","1.0","1.0","the art of living","the art of living","the art of living","the art of living","1.0","1.0","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","The Art of Living: The Classical Manual on Virtue, Happiness and Effectiveness","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0","Sharon Lebell","Rolf Dobelli","sharon lebell","rolf dobelli","0.6773504273504273","0.6773504273504273","Sharon Lebell","Rolf Dobelli","Sharon Lebell","Rolf Dobelli","0.6773504273504273","0.6773504273504273","Sharon Lebell","Rolf Dobelli","sharon lebell","rolf dobelli","0.6773504273504273","0.6773504273504273","Sharon Lebell","Rolf Dobelli","Sharon Lebell","Rolf Dobelli","0.6773504273504273","0.6773504273504273","Sharon Lebell","Rolf Dobelli","sharon lebell","rolf dobelli","0.4166666666666667","0.4166666666666667","Sharon Lebell","Rolf Dobelli","Sharon Lebell","Rolf Dobelli","0.4166666666666667","0.4166666666666667","","","","","0.0","0.0","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"WekaMatchingRule","Goodreads_books_20087","Amazon_5518","0.6847290640394089","1","On Intelligence","On Intelligence","On Intelligence","On Intelligence","1.0","1.0","On Intelligence","On Intelligence","On Intelligence","On Intelligence","1.0","1.0","on intelligence","on intelligence","on intelligence","on intelligence","1.0","1.0","on intelligence","on intelligence","on intelligence","on intelligence","1.0","1.0","On Intelligence","On Intelligence","On Intelligence","On Intelligence","1.0","1.0","on intelligence","on intelligence","on intelligence","on intelligence","1.0","1.0","On Intelligence","On Intelligence","On Intelligence","On Intelligence","1.0","1.0","on intelligence","on intelligence","on intelligence","on intelligence","1.0","1.0","on intelligence","on intelligence","on intelligence","on intelligence","1.0","1.0","On Intelligence","On Intelligence","On Intelligence","On Intelligence","1.0","1.0","Jeff Hawkins","Jeff Hawkins","jeff hawkins","jeff hawkins","1.0","1.0","Jeff Hawkins","Jeff Hawkins","Jeff Hawkins","Jeff Hawkins","1.0","1.0","Jeff Hawkins","Jeff Hawkins","jeff hawkins","jeff hawkins","1.0","1.0","Jeff Hawkins","Jeff Hawkins","Jeff Hawkins","Jeff Hawkins","1.0","1.0","Jeff Hawkins","Jeff Hawkins","jeff hawkins","jeff hawkins","1.0","1.0","Jeff Hawkins","Jeff Hawkins","Jeff Hawkins","Jeff Hawkins","1.0","1.0","Jeff Hawkins","Jeff Hawkins","jeff hawkins","jeff hawkins","1.0","1.0","Jeff Hawkins","Jeff Hawkins","Jeff Hawkins","Jeff Hawkins","1.0","1.0","","","","","0.0","0.0","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"WekaMatchingRule","Goodreads_books_26133","Amazon_10155","0.6847290640394089","1","The Umbrella Academy, Vol. 2: Dallas","The Umbrella Academy, Vol. 2: Dallas","The Umbrella Academy, Vol. 2: Dallas","The Umbrella Academy, Vol. 2: Dallas","1.0","1.0","The Umbrella Academy, Vol. 2: Dallas","The Umbrella Academy Volume 2: Dallas","The Umbrella Academy, Vol. 2: Dallas","The Umbrella Academy Volume 2: Dallas","0.8918918918918919","0.8918918918918919","the umbrella academy vol 2","the umbrella academy vol 2","the umbrella academy vol 2","the umbrella academy vol 2","1.0","1.0","the umbrella academy vol 2","the umbrella academy vol 2","the umbrella academy vol 2","the umbrella academy vol 2","1.0","1.0","The Umbrella Academy, Vol. 2: Dallas","The Umbrella Academy Volume 2: Dallas","The Umbrella Academy, Vol. 2: Dallas","The Umbrella Academy Volume 2: Dallas","0.9544544544544545","0.9544544544544545","the umbrella academy vol 2","the umbrella academy vol 2","the umbrella academy vol 2","the umbrella academy vol 2","1.0","1.0","The Umbrella Academy, Vol. 2: Dallas","The Umbrella Academy Volume 2: Dallas","The Umbrella Academy, Vol. 2: Dallas","The Umbrella Academy Volume 2: Dallas","0.9726726726726728","0.9726726726726728","the umbrella academy vol 2","the umbrella academy vol 2","the umbrella academy vol 2","the umbrella academy vol 2","1.0","1.0","the umbrella academy vol 2","the umbrella academy vol 2","the umbrella academy vol 2","the umbrella academy vol 2","1.0","1.0","The Umbrella Academy, Vol. 2: Dallas","The Umbrella Academy, Vol. 2: Dallas","The Umbrella Academy, Vol. 2: Dallas","The Umbrella Academy, Vol. 2: Dallas","1.0","1.0","Gerard Way","Gerard Way","gerard way","gerard way","1.0","1.0","Gerard Way","Gerard Way","Gerard Way","Gerard Way","1.0","1.0","Gerard Way","Gerard Way","gerard way","gerard way","1.0","1.0","Gerard Way","Gerard Way","Gerard Way","Gerard Way","1.0","1.0","Gerard Way","Gerard Way","gerard way","gerard way","1.0","1.0","Gerard Way","Gerard Way","Gerard Way","Gerard Way","1.0","1.0","Gerard Way","Gerard Way","gerard way","gerard way","1.0","1.0","Gerard Way","Gerard Way","Gerard Way","Gerard Way","1.0","1.0","Graphic Novels Comics","Graphic-Novels","Graphic Novels Comics","Graphic-Novels","0.6666666666666666","0.0","","","","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
